Index,X,Y,Z,E
620,10720,8225,83,7696
621,10882,8225,83,7704
622,11044,8225,83,7712
623,11206,8225,83,7720
624,11365,8203,83,7728
625,11510,8130,83,7737
626,11661,8098,83,7745
627,11823,8098,83,7753
628,11985,8098,83,7761
629,12147,8098,83,7769
630,12309,8098,83,7777
631,12472,8098,83,7786
632,12634,8098,83,7794
633,12796,8098,83,7802
634,12958,8098,83,7810
635,13120,8098,83,7818
636,13282,8098,83,7827
637,13444,8098,83,7835
638,13606,8098,83,7843
639,13768,8098,83,7851
640,13931,8098,83,7859
641,13985,8203,83,7867
642,13985,8365,83,7876
643,13985,8527,83,7884
644,13985,8689,83,7892
645,13839,8702,83,7900
646,13677,8702,83,7908
647,13515,8702,83,7917
648,13353,8702,83,7925
649,13191,8702,83,7933
650,13029,8702,83,7941
651,12867,8702,83,7949
652,12705,8702,83,7957
653,12542,8702,83,7965
654,12380,8702,83,7974
655,12218,8702,83,7982
656,12056,8702,83,7990
657,11894,8702,83,7998
658,11732,8702,83,8006
659,11570,8702,83,8014
660,11431,8624,83,8023
661,11277,8575,83,8031
662,11115,8575,83,8039
663,10953,8575,83,8048
664,10791,8575,83,8056
665,10629,8575,83,8064
666,10466,8575,83,8072
667,10304,8575,83,8080
668,10142,8575,83,8088
669,9980,8575,83,8097
670,9818,8575,83,8105
671,9656,8575,83,8113
672,9494,8575,83,8121
673,9332,8575,83,8129
674,9170,8575,83,8137
675,9007,8575,83,8146
676,8845,8575,83,8154
677,8633,8579,83,8160
678,8148,8599,83,8160
679,7662,8620,83,8160
680,7177,8640,83,8160
681,6692,8661,83,8160
682,6207,8681,83,8160
683,6045,8624,83,8164
684,6130,8664,83,8170
685,6030,8529,83,8177
686,6131,8620,83,8184
687,6225,8667,83,8190
688,6110,8552,83,8198
689,6036,8435,83,8205
690,6151,8549,83,8213
691,6266,8664,83,8221
692,6271,8624,83,8228
693,6156,8509,83,8236
694,6042,8394,83,8244
695,6104,8413,83,8250
696,6219,8528,83,8259
697,6334,8642,83,8267
698,6383,8646,83,8273
699,6268,8531,83,8281
700,6154,8416,83,8289
701,6039,8301,83,8297
702,6107,8324,83,8303
703,6221,8439,83,8312
704,6336,8554,83,8320
705,6451,8668,83,8328
706,6448,8620,83,8334
707,6333,8505,83,8342
708,6219,8390,83,8351
709,6104,8276,83,8359
710,6042,8170,83,8365
711,6157,8284,83,8373
712,6272,8399,83,8381
713,6386,8514,83,8390
714,6501,8628,83,8398
715,6578,8659,83,8404
