Index,X,Y,Z,E
587,9748,8225,80,7646
588,9910,8225,80,7654
589,10072,8225,80,7663
590,10234,8225,80,7671
591,10396,8225,80,7679
592,10558,8225,80,7687
593,10720,8225,80,7696
594,10882,8225,80,7704
595,11045,8225,80,7712
596,11207,8225,80,7720
597,11366,8203,80,7728
598,11511,8130,80,7737
599,11662,8098,80,7745
600,11824,8098,80,7753
601,11986,8098,80,7761
602,12148,8098,80,7769
603,12310,8098,80,7777
604,12472,8098,80,7786
605,12634,8098,80,7794
606,12796,8098,80,7802
607,12958,8098,80,7810
608,13121,8098,80,7818
609,13283,8098,80,7827
610,13445,8098,80,7835
611,13607,8098,80,7843
612,13769,8098,80,7851
613,13931,8098,80,7859
614,13985,8204,80,7867
615,13985,8366,80,7876
616,13985,8528,80,7884
617,13985,8690,80,7892
618,13839,8702,80,7900
619,13677,8702,80,7909
620,13515,8702,80,7917
621,13352,8702,80,7925
622,13190,8702,80,7933
623,13028,8702,80,7941
624,12866,8702,80,7949
625,12704,8702,80,7957
626,12542,8702,80,7965
627,12380,8702,80,7974
628,12218,8702,80,7982
629,12056,8702,80,7990
630,11893,8702,80,7998
631,11731,8702,80,8006
632,11569,8702,80,8014
633,11431,8623,80,8023
634,11276,8575,80,8031
635,11114,8575,80,8039
636,10952,8575,80,8048
637,10790,8575,80,8056
638,10628,8575,80,8064
639,10466,8575,80,8072
640,10304,8575,80,8080
641,10142,8575,80,8088
642,9980,8575,80,8097
643,9817,8575,80,8105
644,9655,8575,80,8113
645,9493,8575,80,8121
646,9331,8575,80,8129
647,9169,8575,80,8137
648,9007,8575,80,8146
649,8845,8575,80,8154
650,8631,8579,80,8160
651,8146,8599,80,8160
652,7661,8620,80,8160
653,7176,8640,80,8160
654,6690,8661,80,8160
655,6205,8681,80,8160
656,6045,8625,80,8164
657,6130,8663,80,8170
658,6030,8528,80,8177
659,6131,8621,80,8184
660,6224,8667,80,8190
661,6109,8552,80,8199
662,6037,8435,80,8205
663,6151,8550,80,8213
664,6266,8665,80,8221
665,6271,8623,80,8228
666,6156,8509,80,8236
667,6041,8394,80,8244
668,6105,8413,80,8250
669,6220,8528,80,8259
670,6334,8643,80,8267
671,6383,8645,80,8273
672,6268,8530,80,8281
673,6154,8415,80,8289
674,6039,8301,80,8297
675,6107,8325,80,8303
676,6222,8439,80,8312
677,6337,8554,80,8320
678,6451,8669,80,8328
679,6448,8619,80,8334
680,6333,8505,80,8342
681,6218,8390,80,8351
682,6103,8275,80,8359
683,6043,8170,80,8365
684,6157,8285,80,8373
685,6272,8399,80,8381
686,6387,8514,80,8390
687,6501,8629,80,8398
688,6578,8659,80,8404
689,6463,8544,80,8412
690,6348,8429,80,8420
691,6233,8315,80,8429
692,6119,8200,80,8437
693,6078,8115,80,8443
694,6193,8230,80,8451
695,6307,8345,80,8460
696,6422,8459,80,8468
697,6537,8574,80,8476
698,6653,8687,80,8484
699,6609,8599,80,8490
700,6494,8485,80,8498
701,6379,8371,80,8507
702,6264,8256,80,8515
703,6149,8141,80,8523
704,6227,8174,80,8529
705,6342,8288,80,8538
706,6457,8403,80,8546
